,Date,Open,High,Low,Close,Volume,Year,Month,Day
1063,2010-03-12,64.78,65.2,64.61,64.97,184398,2010,3,12
1062,2010-03-11,64.5,65.24,64.5,64.78,184731,2010,3,11
1061,2010-03-10,64.11,65.4,64.05,64.5,177020,2010,3,10
1060,2010-03-09,64.16,65.2,64.0,64.11,241677,2010,3,9
1059,2010-03-08,63.19,65.1,62.0,64.16,380938,2010,3,8
1058,2010-03-05,61.95,63.49,61.5,63.19,199490,2010,3,5
1057,2010-03-04,62.05,62.6,61.51,61.95,174107,2010,3,4
1088,2010-04-19,63.74,63.99,63.49,63.5,7582,2010,4,19
1087,2010-04-16,63.99,64.4,63.5,63.74,13118,2010,4,16
1086,2010-04-15,63.47,64.8,63.2,63.99,735248,2010,4,15
1085,2010-04-14,63.58,64.0,63.25,63.47,98534,2010,4,14
1084,2010-04-13,64.0,64.1,63.5,63.58,519320,2010,4,13
1083,2010-04-12,64.09,64.59,63.45,64.0,454046,2010,4,12
1082,2010-04-09,64.38,64.75,63.5,64.09,391082,2010,4,9
1081,2010-04-08,63.8,64.99,63.0,64.38,268169,2010,4,8
1080,2010-04-07,62.44,65.0,62.5,63.8,592626,2010,4,7
1079,2010-04-06,61.37,63.5,61.5,62.44,486432,2010,4,6
1078,2010-04-05,61.0,61.75,60.5,61.37,318862,2010,4,5
1077,2010-04-02,60.52,61.3,60.03,61.0,149311,2010,4,2
1076,2010-04-01,60.01,61.0,60.5,60.52,316193,2010,4,1
1075,2010-03-31,59.57,60.6,59.6,60.01,342781,2010,3,31
1074,2010-03-30,59.71,60.0,59.5,59.57,154376,2010,3,30
1073,2010-03-29,60.03,60.5,59.4,59.71,141755,2010,3,29
1104,2010-05-11,61.33,63.2,60.4,60.99,88862,2010,5,11
1103,2010-05-10,62.15,62.0,61.3,61.33,32236,2010,5,10
1102,2010-05-07,63.81,63.5,62.0,62.15,69940,2010,5,7
1101,2010-05-06,63.97,64.39,63.32,63.81,16303,2010,5,6
1100,2010-05-05,64.91,64.44,63.6,63.97,85746,2010,5,5
1099,2010-05-04,63.07,65.9,63.5,64.91,251366,2010,5,4
1098,2010-05-03,63.92,64.3,62.76,63.07,99845,2010,5,3
1097,2010-04-30,63.77,64.49,63.01,63.92,500739,2010,4,30
1096,2010-04-29,64.39,64.77,63.7,63.77,138321,2010,4,29
1095,2010-04-28,65.07,65.49,63.75,64.39,355543,2010,4,28
1094,2010-04-27,65.52,66.0,64.2,65.07,518358,2010,4,27
1093,2010-04-26,66.0,66.6,65.3,65.52,156662,2010,4,26
1092,2010-04-23,65.79,66.5,64.8,66.0,148291,2010,4,23
1091,2010-04-22,66.36,67.0,65.55,65.79,357018,2010,4,22
1090,2010-04-21,65.72,67.0,65.0,66.36,1436073,2010,4,21
1089,2010-04-20,63.5,66.67,63.9,65.72,861154,2010,4,20
1120,2010-06-02,55.16,57.65,54.6,57.41,14981,2010,6,2
1119,2010-06-01,56.02,56.9,54.9,55.16,39816,2010,6,1
1118,2010-05-31,56.7,57.0,55.8,56.02,7125,2010,5,31
1117,2010-05-28,56.39,58.0,55.5,56.7,28232,2010,5,28
1116,2010-05-27,58.3,59.25,56.3,56.39,139731,2010,5,27
1115,2010-05-26,57.95,58.75,58.1,58.3,25431,2010,5,26
1114,2010-05-25,59.02,59.5,57.0,57.95,111716,2010,5,25
1113,2010-05-24,59.35,59.5,58.5,59.02,67998,2010,5,24
1112,2010-05-21,59.37,60.85,58.8,59.35,23500,2010,5,21
1111,2010-05-20,59.05,61.0,58.5,59.37,57904,2010,5,20
1110,2010-05-19,59.5,59.8,58.6,59.05,12667,2010,5,19
1109,2010-05-18,59.2,60.0,59.5,59.5,14125,2010,5,18
1108,2010-05-17,61.01,61.35,59.2,59.2,75821,2010,5,17
1107,2010-05-14,61.02,61.4,60.55,61.01,25235,2010,5,14
1106,2010-05-13,60.67,61.25,60.31,61.02,22275,2010,5,13
1105,2010-05-12,60.99,62.5,59.8,60.67,285001,2010,5,12
1136,2010-06-24,57.55,58.25,57.1,57.46,89204,2010,6,24
1135,2010-06-23,57.65,58.0,57.01,57.55,23283,2010,6,23
1134,2010-06-22,58.39,58.9,57.1,57.65,211583,2010,6,22
1133,2010-06-21,58.7,59.5,58.11,58.39,525107,2010,6,21
1132,2010-06-18,58.97,59.25,58.5,58.7,355104,2010,6,18
1131,2010-06-17,58.58,59.48,57.4,58.97,38843,2010,6,17
1130,2010-06-16,56.2,59.01,56.2,58.58,55042,2010,6,16
1129,2010-06-15,56.14,58.0,55.75,56.2,112516,2010,6,15
1128,2010-06-14,56.59,57.0,55.0,56.14,41428,2010,6,14
1127,2010-06-11,56.86,57.5,56.35,56.59,4940,2010,6,11
1126,2010-06-10,58.36,58.2,56.6,56.86,35383,2010,6,10
1125,2010-06-09,59.04,59.0,58.2,58.36,5877,2010,6,9
1124,2010-06-08,59.56,60.8,58.8,59.04,21586,2010,6,8
1123,2010-06-07,57.8,60.0,58.25,59.56,47089,2010,6,7
1122,2010-06-04,57.8,58.93,57.24,57.8,1021157,2010,6,4
1121,2010-06-03,57.41,58.85,57.4,57.8,18657,2010,6,3
1152,2010-07-16,55.8,56.48,55.5,55.55,14654,2010,7,16
1151,2010-07-15,56.28,57.0,55.6,55.8,202758,2010,7,15
1150,2010-07-14,56.05,57.0,56.2,56.28,220779,2010,7,14
1149,2010-07-13,56.0,56.55,56.0,56.05,104406,2010,7,13
1148,2010-07-12,56.05,56.25,56.0,56.0,41813,2010,7,12
1147,2010-07-09,56.02,56.48,56.0,56.05,63946,2010,7,9
1146,2010-07-08,55.93,56.95,55.9,56.02,103010,2010,7,8
1145,2010-07-07,55.88,56.1,54.8,55.93,98224,2010,7,7
1144,2010-07-06,56.6,56.9,55.65,55.88,1301,2010,7,6
1143,2010-07-05,57.12,56.75,56.6,56.6,1020,2010,7,5
1142,2010-07-02,57.01,57.75,55.1,57.12,1620,2010,7,2
1141,2010-07-01,56.95,58.49,55.5,57.01,102,2010,7,1
1140,2010-06-30,56.49,57.4,55.65,56.95,100608,2010,6,30
1139,2010-06-29,56.65,57.25,55.6,56.49,82727,2010,6,29
1138,2010-06-28,56.51,57.75,56.5,56.65,161280,2010,6,28
1137,2010-06-25,57.46,57.1,56.5,56.51,133459,2010,6,25
1168,2010-08-09,56.79,56.0,53.96,54.03,110114,2010,8,9
1167,2010-08-06,57.98,58.25,56.7,56.79,158607,2010,8,6
1166,2010-08-05,58.09,58.7,57.9,57.98,120505,2010,8,5
1165,2010-08-04,58.49,59.1,58.02,58.09,48302,2010,8,4
1164,2010-08-03,58.56,58.5,58.45,58.49,7700,2010,8,3
1163,2010-08-02,59.33,58.95,57.75,58.56,181079,2010,8,2
1162,2010-07-30,58.51,59.7,57.8,59.33,693618,2010,7,30
1161,2010-07-29,57.96,59.0,58.0,58.51,142682,2010,7,29
1160,2010-07-28,56.6,59.0,57.0,57.96,267929,2010,7,28
1159,2010-07-27,56.0,57.24,56.0,56.6,154872,2010,7,27
1158,2010-07-26,56.02,56.69,55.55,56.0,56440,2010,7,26
1157,2010-07-23,56.11,56.6,56.0,56.02,53648,2010,7,23
1156,2010-07-22,56.0,56.89,56.0,56.11,29732,2010,7,22
1155,2010-07-21,56.25,56.49,55.76,56.0,17470,2010,7,21
1154,2010-07-20,56.09,56.75,56.25,56.25,49084,2010,7,20
1153,2010-07-19,55.55,56.25,56.0,56.09,16551,2010,7,19
1184,2010-08-31,50.26,51.6,50.2,51.09,87619,2010,8,31
1183,2010-08-30,51.08,51.99,50.02,50.26,3666,2010,8,30
1182,2010-08-27,52.39,52.85,50.02,51.08,66809,2010,8,27
1181,2010-08-26,51.49,52.9,51.0,52.39,15914,2010,8,26
1180,2010-08-25,54.43,54.98,53.0,53.49,45480,2010,8,25
1179,2010-08-24,54.97,55.6,54.2,54.43,7767,2010,8,24
1178,2010-08-23,55.69,56.0,54.85,54.97,18823,2010,8,23
1177,2010-08-20,54.19,56.89,53.9,55.69,237083,2010,8,20
1176,2010-08-19,53.5,54.88,53.6,54.19,63157,2010,8,19
1175,2010-08-18,53.29,55.49,53.0,53.5,39730,2010,8,18
1174,2010-08-17,51.7,53.3,52.57,53.29,60738,2010,8,17
1173,2010-08-16,53.24,53.99,51.52,51.7,80664,2010,8,16
1172,2010-08-13,52.94,53.95,53.0,53.24,150729,2010,8,13
1171,2010-08-12,52.24,53.29,52.0,52.94,111395,2010,8,12
1170,2010-08-11,52.73,54.0,51.0,52.24,181651,2010,8,11
1169,2010-08-10,54.03,54.2,52.11,52.73,305899,2010,8,10
1200,2010-09-24,51.64,52.0,51.48,51.9,31407,2010,9,24
1199,2010-09-23,51.4,51.99,51.1,51.64,6671,2010,9,23
1198,2010-09-22,51.75,51.5,51.25,51.4,3500,2010,9,22
1197,2010-09-21,52.26,52.5,51.75,51.75,67210,2010,9,21
1196,2010-09-20,52.5,52.95,51.5,52.26,16008,2010,9,20
1195,2010-09-17,52.0,52.5,51.11,52.5,45173,2010,9,17
1194,2010-09-16,51.96,52.7,51.55,52.0,54002,2010,9,16
1193,2010-09-15,51.76,52.0,51.1,51.96,44188,2010,9,15
1192,2010-09-14,50.48,51.89,50.5,51.76,98137,2010,9,14
1191,2010-09-09,51.02,51.75,48.51,50.48,150034,2010,9,9
1190,2010-09-08,50.16,51.5,50.9,51.02,3207,2010,9,8
1189,2010-09-07,50.5,50.95,50.05,50.16,2500,2010,9,7
1188,2010-09-06,50.23,50.5,50.01,50.5,1250,2010,9,6
1187,2010-09-03,50.75,51.0,50.0,50.23,3106,2010,9,3
1186,2010-09-02,50.74,51.5,50.75,50.75,517,2010,9,2
1185,2010-09-01,51.09,51.0,50.0,50.74,9023,2010,9,1
1216,2010-10-18,53.51,54.7,53.4,54.07,369590,2010,10,18
1215,2010-10-15,53.48,54.0,53.4,53.51,94977,2010,10,15
1214,2010-10-14,52.74,53.74,52.65,53.48,99554,2010,10,14
1213,2010-10-13,52.61,52.8,52.49,52.74,78036,2010,10,13
1212,2010-10-12,53.17,53.7,52.25,52.61,25614,2010,10,12
1211,2010-10-11,52.19,53.89,52.0,53.17,93897,2010,10,11
1210,2010-10-08,51.55,53.5,51.7,52.19,570076,2010,10,8
1209,2010-10-07,51.49,52.0,50.8,51.55,145844,2010,10,7
1208,2010-10-06,50.42,51.5,50.64,51.49,99194,2010,10,6
1207,2010-10-05,51.0,51.0,50.0,50.42,46069,2010,10,5
1206,2010-10-04,51.05,51.8,50.01,51.0,15867,2010,10,4
1205,2010-10-01,51.48,52.0,50.8,51.05,3992,2010,10,1
1204,2010-09-30,51.4,51.9,50.4,51.48,35402,2010,9,30
1203,2010-09-29,50.8,51.5,50.5,51.4,85502,2010,9,29
1202,2010-09-28,51.88,52.0,50.56,50.8,18437,2010,9,28
1201,2010-09-27,51.9,52.0,51.0,51.88,24769,2010,9,27
1232,2010-11-10,57.01,57.24,56.75,56.98,219859,2010,11,10
1231,2010-11-08,56.26,57.6,56.5,57.01,726016,2010,11,8
1230,2010-11-05,55.9,56.6,55.6,56.26,906165,2010,11,5
1229,2010-11-04,55.3,55.95,55.12,55.9,371116,2010,11,4
1228,2010-11-03,55.56,55.95,55.1,55.3,86360,2010,11,3
1227,2010-11-02,55.14,56.5,54.96,55.56,283718,2010,11,2
1226,2010-11-01,55.36,56.2,55.0,55.14,53177,2010,11,1
1225,2010-10-29,56.35,56.75,55.0,55.36,755964,2010,10,29
1224,2010-10-28,56.27,57.25,56.05,56.35,1086170,2010,10,28
1223,2010-10-27,55.34,56.89,55.15,56.27,1133765,2010,10,27
1222,2010-10-26,55.8,55.99,54.82,55.34,370315,2010,10,26
1221,2010-10-25,55.53,56.0,55.5,55.8,66661,2010,10,25
1220,2010-10-22,55.13,55.89,55.0,55.53,207795,2010,10,22
1219,2010-10-21,54.98,55.2,54.5,55.13,62098,2010,10,21
1218,2010-10-20,54.87,55.25,54.02,54.98,30084,2010,10,20
1217,2010-10-19,54.07,55.0,54.4,54.87,277313,2010,10,19
1248,2010-12-07,62.93,64.05,61.6,63.98,662821,2010,12,7
1247,2010-12-06,62.42,63.3,62.6,62.93,62994,2010,12,6
1246,2010-12-03,61.94,63.0,61.31,62.42,421300,2010,12,3
1245,2010-12-02,60.76,62.0,61.0,61.94,380783,2010,12,2
1244,2010-12-01,61.52,62.0,60.7,60.76,348651,2010,12,1
1243,2010-11-30,60.64,61.88,60.1,61.52,253596,2010,11,30
1242,2010-11-29,60.08,60.9,59.52,60.64,353046,2010,11,29
1241,2010-11-26,59.55,60.38,59.12,60.08,137821,2010,11,26
1240,2010-11-25,59.47,60.0,59.26,59.55,59426,2010,11,25
1239,2010-11-24,59.27,60.79,59.0,59.47,1004290,2010,11,24
1238,2010-11-23,59.49,59.9,59.05,59.27,133672,2010,11,23
1237,2010-11-22,58.5,59.79,58.7,59.49,413345,2010,11,22
1236,2010-11-16,57.82,58.89,57.2,58.5,793478,2010,11,16
1235,2010-11-15,57.57,57.99,57.15,57.82,5550,2010,11,15
1234,2010-11-12,57.82,57.9,57.1,57.57,37658,2010,11,12
1233,2010-11-11,56.98,58.15,56.6,57.82,1394702,2010,11,11
1264,2010-12-31,70.5,71.24,69.9,70.15,380290,2010,12,31
1263,2010-12-30,67.73,71.11,68.3,70.5,1036833,2010,12,30
1262,2010-12-29,64.67,67.9,64.82,67.73,1003863,2010,12,29
1261,2010-12-28,65.65,65.5,64.51,64.67,42788,2010,12,28
1260,2010-12-27,64.25,66.0,64.0,65.65,319436,2010,12,27
1259,2010-12-24,63.99,64.89,63.3,64.25,27252,2010,12,24
1258,2010-12-23,64.5,64.7,63.9,63.99,12099,2010,12,23
1257,2010-12-22,65.28,65.97,64.31,64.5,56784,2010,12,22
1256,2010-12-21,65.39,66.49,65.05,65.28,141788,2010,12,21
1255,2010-12-20,65.15,65.94,65.01,65.39,95468,2010,12,20
1254,2010-12-15,65.08,65.35,64.49,65.15,39084,2010,12,15
1253,2010-12-14,64.56,65.8,64.7,65.08,282231,2010,12,14
1252,2010-12-13,64.49,65.4,64.45,64.56,196397,2010,12,13
1251,2010-12-10,64.37,65.25,64.0,64.49,45132,2010,12,10
1250,2010-12-09,64.98,64.75,64.05,64.37,51731,2010,12,9
1249,2010-12-08,63.98,65.1,63.75,64.98,734206,2010,12,8
1040,2010-02-09,62.54,63.0,62.46,62.53,94999,2010,2,9
1039,2010-02-08,63.01,63.35,62.4,62.54,72492,2010,2,8
1038,2010-02-04,62.36,63.45,62.7,63.01,210005,2010,2,4
1037,2010-02-03,62.32,63.0,62.0,62.36,169000,2010,2,3
1036,2010-02-02,61.69,63.5,61.9,62.32,334672,2010,2,2
1035,2010-02-01,61.63,62.2,61.3,61.69,257448,2010,2,1
1034,2010-01-29,62.07,62.9,61.4,61.63,144316,2010,1,29
1033,2010-01-28,62.81,63.25,60.1,62.07,90707,2010,1,28
1032,2010-01-27,63.99,64.5,62.5,62.81,120722,2010,1,27
1031,2010-01-26,63.74,65.0,63.56,63.99,187400,2010,1,26
1030,2010-01-25,63.68,64.5,63.26,63.74,55517,2010,1,25
1029,2010-01-22,63.77,64.39,63.5,63.68,65969,2010,1,22
1028,2010-01-21,64.57,65.4,63.0,63.77,223177,2010,1,21
1027,2010-01-20,65.15,65.4,64.0,64.57,708233,2010,1,20
1026,2010-01-19,64.47,66.0,64.8,65.15,1206737,2010,1,19
1025,2010-01-18,63.18,65.79,62.7,64.47,1767755,2010,1,18
1024,2010-01-15,62.34,64.2,62.5,63.18,819779,2010,1,15
1023,2010-01-14,62.56,63.0,61.8,62.34,261259,2010,1,14
1022,2010-01-13,62.55,63.9,62.35,62.56,559602,2010,1,13
1021,2010-01-12,62.59,63.0,62.25,62.55,103258,2010,1,12
1020,2010-01-11,61.92,63.25,61.75,62.59,222385,2010,1,11
1019,2010-01-08,62.91,63.25,61.5,61.92,366855,2010,1,8
1018,2010-01-07,62.48,63.5,61.75,62.91,464716,2010,1,7
1017,2010-01-06,60.46,63.48,60.75,62.48,964136,2010,1,6
1016,2010-01-05,59.09,60.85,59.3,60.46,462039,2010,1,5
1015,2010-01-04,58.73,59.3,58.05,59.09,24180,2010,1,4
1295,2011-02-14,68.79,69.5,68.0,68.97,243676,2011,2,14
1294,2011-02-11,70.84,71.79,68.5,68.79,206014,2011,2,11
1325,2011-03-30,60.93,62.0,60.11,60.74,9526,2011,3,30
1324,2011-03-29,59.51,61.0,58.98,60.93,77641,2011,3,29
1323,2011-03-28,58.96,60.0,59.49,59.51,34165,2011,3,28
1322,2011-03-25,59.75,60.16,58.5,58.96,18650,2011,3,25
1321,2011-03-24,59.13,60.0,59.1,59.75,39500,2011,3,24
1320,2011-03-22,57.68,60.0,57.31,59.13,30919,2011,3,22
1319,2011-03-21,59.43,59.4,57.0,57.68,66064,2011,3,21
1318,2011-03-18,60.25,60.4,59.2,59.43,49806,2011,3,18
1317,2011-03-17,58.0,60.9,59.03,60.25,56462,2011,3,17
1316,2011-03-16,58.3,59.98,57.1,58.0,44177,2011,3,16
1315,2011-03-15,58.53,59.0,58.1,58.3,49009,2011,3,15
1314,2011-03-14,58.85,59.87,58.49,58.53,46993,2011,3,14
1313,2011-03-11,60.55,60.2,58.51,58.85,97807,2011,3,11
1312,2011-03-10,59.82,61.4,59.81,60.55,36397,2011,3,10
1343,2011-04-25,61.45,62.1,59.3,62.02,112651,2011,4,25
1342,2011-04-22,61.68,61.5,60.9,61.45,122855,2011,4,22
1341,2011-04-21,59.99,62.1,60.01,61.68,136258,2011,4,21
1340,2011-04-20,59.58,60.0,59.0,59.99,19551,2011,4,20
1339,2011-04-19,59.99,60.35,59.0,59.58,25383,2011,4,19
1338,2011-04-18,59.0,60.19,59.5,59.99,19992,2011,4,18
1337,2011-04-15,59.51,59.75,58.51,59.0,94951,2011,4,15
1336,2011-04-14,60.09,60.5,59.51,59.51,10030,2011,4,14
1335,2011-04-13,60.55,61.84,59.61,60.09,9373,2011,4,13
1334,2011-04-12,61.5,61.67,60.55,60.55,3001,2011,4,12
1333,2011-04-11,60.49,61.9,60.55,61.5,24134,2011,4,11
1332,2011-04-08,60.92,61.1,60.25,60.49,19495,2011,4,8
1331,2011-04-07,60.64,61.0,60.5,60.92,14053,2011,4,7
1330,2011-04-06,60.01,61.0,60.12,60.64,53300,2011,4,6
1329,2011-04-05,59.45,60.35,59.5,60.01,115762,2011,4,5
1328,2011-04-04,59.67,60.5,59.35,59.45,75337,2011,4,4
1359,2011-05-17,60.85,62.0,61.2,61.21,36068,2011,5,17
1358,2011-05-16,61.69,62.0,60.5,60.85,32878,2011,5,16
1357,2011-05-13,62.37,62.78,61.5,61.69,12534,2011,5,13
1356,2011-05-12,62.74,63.0,62.0,62.37,15298,2011,5,12
1355,2011-05-11,62.56,63.45,62.21,62.74,24296,2011,5,11
1354,2011-05-10,61.55,62.98,62.0,62.56,26551,2011,5,10
1353,2011-05-09,61.56,62.5,61.5,61.55,15448,2011,5,9
1352,2011-05-06,60.99,64.03,61.35,61.56,18971,2011,5,6
1351,2011-05-05,60.1,62.0,60.01,60.99,83518,2011,5,5
1350,2011-05-04,61.68,61.01,60.0,60.1,56467,2011,5,4
1349,2011-05-03,62.39,62.95,61.15,61.68,51748,2011,5,3
1348,2011-05-02,62.87,63.0,62.0,62.39,60925,2011,5,2
1347,2011-04-29,62.5,62.98,62.4,62.87,24524,2011,4,29
1346,2011-04-28,62.11,62.55,61.61,62.5,15409,2011,4,28
1345,2011-04-27,62.45,62.5,61.7,62.11,16489,2011,4,27
1344,2011-04-26,62.02,62.8,61.5,62.45,52016,2011,4,26
1375,2011-06-08,64.01,67.21,64.0,64.24,35078,2011,6,8
1374,2011-06-07,62.1,64.5,62.85,64.01,259348,2011,6,7
1373,2011-06-06,60.98,64.02,62.0,62.1,354380,2011,6,6
1372,2011-06-03,61.39,61.6,60.95,60.98,17959,2011,6,3
1371,2011-06-02,61.41,61.56,61.2,61.39,7125,2011,6,2
1370,2011-06-01,62.0,62.2,61.0,61.41,46269,2011,6,1
1369,2011-05-31,62.0,62.65,61.8,62.0,13138,2011,5,31
1368,2011-05-30,62.09,62.38,62.0,62.0,281682,2011,5,30
1367,2011-05-27,62.08,62.65,62.0,62.09,15569,2011,5,27
1366,2011-05-26,62.07,62.83,62.03,62.08,25574,2011,5,26
1365,2011-05-25,61.95,62.5,61.95,62.07,5491,2011,5,25
1364,2011-05-24,61.95,62.01,61.45,61.95,4569,2011,5,24
1363,2011-05-23,61.55,62.0,61.3,61.95,5750,2011,5,23
1362,2011-05-20,61.49,61.85,61.0,61.55,12215,2011,5,20
1361,2011-05-19,61.03,61.5,61.0,61.49,4730,2011,5,19
1360,2011-05-18,61.21,61.9,61.0,61.03,5520,2011,5,18
1391,2011-06-30,64.93,64.89,62.51,64.14,13932,2011,6,30
1390,2011-06-29,64.1,65.0,64.1,64.93,9049,2011,6,29
1389,2011-06-28,63.04,64.98,62.0,64.1,95133,2011,6,28
1388,2011-06-27,64.94,65.0,63.01,63.04,4262,2011,6,27
1387,2011-06-24,64.0,65.0,64.0,64.94,10211,2011,6,24
1386,2011-06-23,64.0,64.9,63.0,64.0,556233,2011,6,23
1385,2011-06-22,64.33,64.5,63.5,64.0,34350,2011,6,22
1384,2011-06-21,63.87,65.47,62.8,64.33,447651,2011,6,21
1383,2011-06-20,64.04,65.75,63.05,63.87,64947,2011,6,20
1382,2011-06-17,64.95,65.5,63.3,64.04,16061,2011,6,17
1381,2011-06-16,65.54,66.45,64.1,64.95,6530,2011,6,16
1380,2011-06-15,65.16,65.95,65.01,65.54,19328,2011,6,15
1379,2011-06-14,67.72,68.99,65.03,65.16,207125,2011,6,14
1378,2011-06-13,64.5,67.72,64.85,67.72,1275072,2011,6,13
1377,2011-06-10,64.25,64.9,64.04,64.5,106280,2011,6,10
1376,2011-06-09,64.24,64.69,64.01,64.25,3248,2011,6,9
1407,2011-07-22,63.15,64.69,63.0,63.5,164843,2011,7,22
1406,2011-07-21,63.93,63.77,63.02,63.15,5356,2011,7,21
1405,2011-07-20,64.19,64.0,63.51,63.93,16183,2011,7,20
1404,2011-07-19,63.1,64.99,62.5,64.19,237957,2011,7,19
1403,2011-07-18,62.88,63.95,63.0,63.1,15439,2011,7,18
1402,2011-07-15,62.9,63.89,62.77,62.88,3214,2011,7,15
1401,2011-07-14,62.9,63.82,63.82,62.9,1,2011,7,14
1400,2011-07-13,63.02,63.94,62.61,62.9,4086,2011,7,13
1399,2011-07-12,63.95,64.0,62.31,63.02,57963,2011,7,12
1398,2011-07-11,64.25,64.25,62.5,63.95,110375,2011,7,11
1397,2011-07-08,64.39,64.75,64.0,64.25,401,2011,7,8
1396,2011-07-07,64.52,65.0,64.21,64.39,16587,2011,7,7
1395,2011-07-06,64.8,65.0,64.5,64.52,13450,2011,7,6
1394,2011-07-05,64.48,65.74,64.4,64.8,2215,2011,7,5
1393,2011-07-04,63.7,65.0,63.99,64.48,214754,2011,7,4
1392,2011-07-01,64.14,65.0,63.25,63.7,21080,2011,7,1
1423,2011-08-15,61.3,61.5,60.0,61.26,15467,2011,8,15
1422,2011-08-12,60.0,61.99,60.99,61.3,15111,2011,8,12
1421,2011-08-11,62.18,62.75,61.5,62.5,359122,2011,8,11
1420,2011-08-10,61.3,64.0,62.0,62.18,25442,2011,8,10
1419,2011-08-09,61.32,62.0,59.0,61.3,104879,2011,8,9
1418,2011-08-08,60.27,63.0,59.02,61.32,139307,2011,8,8
1417,2011-08-05,62.67,63.0,60.0,60.27,68958,2011,8,5
1416,2011-08-04,63.74,64.49,62.5,62.67,34912,2011,8,4
1415,2011-08-03,63.93,64.5,62.5,63.74,61843,2011,8,3
1414,2011-08-02,63.9,64.0,63.9,63.93,14804,2011,8,2
1413,2011-08-01,63.39,64.99,62.89,63.9,114495,2011,8,1
1412,2011-07-29,63.0,63.75,63.02,63.39,1202,2011,7,29
1411,2011-07-28,63.8,63.8,63.0,63.0,8864,2011,7,28
1410,2011-07-27,63.83,64.0,63.15,63.8,23193,2011,7,27
1409,2011-07-26,63.41,64.0,63.02,63.83,16372,2011,7,26
1408,2011-07-25,63.5,64.23,63.15,63.41,459,2011,7,25
1439,2011-09-12,61.12,61.8,59.0,59.61,18464,2011,9,12
1438,2011-09-09,61.03,61.9,60.3,61.12,5901,2011,9,9
1437,2011-09-08,62.72,62.44,61.01,61.03,159084,2011,9,8
1436,2011-09-07,61.0,63.0,60.52,62.72,168108,2011,9,7
1435,2011-09-06,61.0,61.45,60.5,61.0,25314,2011,9,6
1434,2011-09-05,60.69,61.5,58.0,61.0,23906,2011,9,5
1433,2011-08-30,60.0,61.0,58.01,60.69,23100,2011,8,30
1432,2011-08-29,60.0,60.0,58.28,60.0,25760,2011,8,29
1431,2011-08-25,59.93,60.0,58.5,60.0,13442,2011,8,25
1430,2011-08-24,59.17,60.05,59.5,59.93,16396,2011,8,24
1429,2011-08-23,60.4,60.4,58.93,59.17,2013,2011,8,23
1428,2011-08-22,59.51,60.48,59.5,60.4,7134,2011,8,22
1427,2011-08-19,60.56,60.0,59.26,59.51,4887,2011,8,19
1426,2011-08-18,60.99,61.99,60.06,60.56,19702,2011,8,18
1425,2011-08-17,60.74,61.5,60.01,60.99,193420,2011,8,17
1424,2011-08-16,61.26,61.69,60.12,60.74,8790,2011,8,16
1455,2011-10-04,61.44,64.51,61.0,64.28,979080,2011,10,4
1454,2011-10-03,60.5,61.5,60.15,61.44,157488,2011,10,3
1453,2011-09-30,59.76,60.9,60.0,60.5,192158,2011,9,30
1452,2011-09-29,60.0,60.85,59.5,59.76,80730,2011,9,29
1451,2011-09-28,60.15,60.01,60.0,60.0,61303,2011,9,28
1450,2011-09-27,58.26,60.19,58.98,60.15,17060,2011,9,27
1449,2011-09-26,60.51,60.4,57.75,58.26,105374,2011,9,26
1448,2011-09-23,60.16,60.75,60.0,60.51,38861,2011,9,23
1447,2011-09-22,60.96,61.0,60.0,60.16,34993,2011,9,22
1446,2011-09-21,59.97,61.5,59.05,60.96,376374,2011,9,21
1445,2011-09-20,60.5,60.48,59.65,59.97,370896,2011,9,20
1444,2011-09-19,60.01,60.52,60.0,60.5,8378,2011,9,19
1443,2011-09-16,60.5,60.99,60.0,60.01,64496,2011,9,16
1442,2011-09-15,60.1,60.65,60.0,60.5,163505,2011,9,15
1441,2011-09-14,60.11,60.15,60.0,60.1,29130,2011,9,14
1440,2011-09-13,59.61,60.89,59.07,60.11,1370,2011,9,13
1471,2011-10-27,62.69,63.0,61.4,61.69,16688,2011,10,27
1470,2011-10-26,63.16,64.0,62.5,62.69,32694,2011,10,26
1469,2011-10-25,64.0,64.8,62.8,63.16,117727,2011,10,25
1468,2011-10-21,64.22,65.49,63.99,64.0,37888,2011,10,21
1467,2011-10-20,64.92,65.88,63.53,64.22,147524,2011,10,20
1466,2011-10-19,65.0,65.25,62.99,64.92,84500,2011,10,19
1465,2011-10-18,65.97,66.99,64.52,65.0,18450,2011,10,18
1464,2011-10-17,64.46,66.98,64.0,65.97,127064,2011,10,17
1463,2011-10-14,64.65,65.5,63.9,64.46,103908,2011,10,14
1462,2011-10-13,65.25,65.0,63.71,64.65,11380,2011,10,13
1461,2011-10-12,65.12,65.79,64.0,65.25,54503,2011,10,12
1460,2011-10-11,65.94,66.0,64.03,65.12,40765,2011,10,11
1459,2011-10-10,65.01,66.99,64.5,65.94,156701,2011,10,10
1458,2011-10-07,64.56,65.46,64.53,65.01,536975,2011,10,7
1457,2011-10-06,64.28,65.0,64.0,64.56,259235,2011,10,6
1456,2011-10-05,64.28,65.5,63.75,64.28,313292,2011,10,5
1487,2011-11-23,61.99,62.0,59.1,59.98,78523,2011,11,23
1486,2011-11-22,62.23,62.01,61.75,61.99,6980,2011,11,22
